Part, Description, Value, Case, Power, Supplier 1, Supplier Part Number 1, Library Path, Library Ref, Footprint Path, Footprint Ref, Company, Comment 
RES1206_16.5, "RES 1206 16.5Ohm 1/4W", 16.5, 1206, 1/4, Digikey, 541-16.5FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_16.9, "RES 1206 16.9Ohm 1/4W", 16.9, 1206, 1/4, Digikey, 541-16.9FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_17.4, "RES 1206 17.4Ohm 1/4W", 17.4, 1206, 1/4, Digikey, 541-17.4FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_17.8, "RES 1206 17.8Ohm 1/4W", 17.8, 1206, 1/4, Digikey, 541-17.8FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_18.2, "RES 1206 18.2Ohm 1/4W", 18.2, 1206, 1/4, Digikey, 541-18.2FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_18.7, "RES 1206 18.7Ohm 1/4W", 18.7, 1206, 1/4, Digikey, 541-18.7FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_19.1, "RES 1206 19.1Ohm 1/4W", 19.1, 1206, 1/4, Digikey, 541-19.1FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_19.6, "RES 1206 19.6Ohm 1/4W", 19.6, 1206, 1/4, Digikey, 541-19.6FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_20.0, "RES 1206 20.0Ohm 1/4W", 20.0, 1206, 1/4, Digikey, 541-20.0FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_20.5, "RES 1206 20.5Ohm 1/4W", 20.5, 1206, 1/4, Digikey, 541-20.5FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_21.0, "RES 1206 21.0Ohm 1/4W", 21.0, 1206, 1/4, Digikey, 541-21.0FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_21.5, "RES 1206 21.5Ohm 1/4W", 21.5, 1206, 1/4, Digikey, 541-21.5FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_22.1, "RES 1206 22.1Ohm 1/4W", 22.1, 1206, 1/4, Digikey, 541-22.1FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_22.6, "RES 1206 22.6Ohm 1/4W", 22.6, 1206, 1/4, Digikey, 541-22.6FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_23.2, "RES 1206 23.2Ohm 1/4W", 23.2, 1206, 1/4, Digikey, 541-23.2FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_23.7, "RES 1206 23.7Ohm 1/4W", 23.7, 1206, 1/4, Digikey, 541-23.7FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_24.3, "RES 1206 24.3Ohm 1/4W", 24.3, 1206, 1/4, Digikey, 541-24.3FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_24.9, "RES 1206 24.9Ohm 1/4W", 24.9, 1206, 1/4, Digikey, 541-24.9FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_25.5, "RES 1206 25.5Ohm 1/4W", 25.5, 1206, 1/4, Digikey, 541-25.5FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_26.1, "RES 1206 26.1Ohm 1/4W", 26.1, 1206, 1/4, Digikey, 541-26.1FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_26.7, "RES 1206 26.7Ohm 1/4W", 26.7, 1206, 1/4, Digikey, 541-26.7FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_27.4, "RES 1206 27.4Ohm 1/4W", 27.4, 1206, 1/4, Digikey, 541-27.4FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_28.0, "RES 1206 28.0Ohm 1/4W", 28.0, 1206, 1/4, Digikey, 541-28.0FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_28.7, "RES 1206 28.7Ohm 1/4W", 28.7, 1206, 1/4, Digikey, 541-28.7FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_29.4, "RES 1206 29.4Ohm 1/4W", 29.4, 1206, 1/4, Digikey, 541-29.4FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_30.1, "RES 1206 30.1Ohm 1/4W", 30.1, 1206, 1/4, Digikey, 541-30.1FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_30.9, "RES 1206 30.9Ohm 1/4W", 30.9, 1206, 1/4, Digikey, 541-30.9FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_31.6, "RES 1206 31.6Ohm 1/4W", 31.6, 1206, 1/4, Digikey, 541-31.6FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_32.4, "RES 1206 32.4Ohm 1/4W", 32.4, 1206, 1/4, Digikey, 541-32.4FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_33.2, "RES 1206 33.2Ohm 1/4W", 33.2, 1206, 1/4, Digikey, 541-33.2FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_34.0, "RES 1206 34.0Ohm 1/4W", 34.0, 1206, 1/4, Digikey, 541-34.0FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_34.8, "RES 1206 34.8Ohm 1/4W", 34.8, 1206, 1/4, Digikey, 541-34.8FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_35.7, "RES 1206 35.7Ohm 1/4W", 35.7, 1206, 1/4, Digikey, 541-35.7FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_36.5, "RES 1206 36.5Ohm 1/4W", 36.5, 1206, 1/4, Digikey, 541-36.5FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_37.4, "RES 1206 37.4Ohm 1/4W", 37.4, 1206, 1/4, Digikey, 541-37.4FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_38.3, "RES 1206 38.3Ohm 1/4W", 38.3, 1206, 1/4, Digikey, 541-38.3FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_39.2, "RES 1206 39.2Ohm 1/4W", 39.2, 1206, 1/4, Digikey, 541-39.2FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_40.2, "RES 1206 40.2Ohm 1/4W", 40.2, 1206, 1/4, Digikey, 541-40.2FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_41.2, "RES 1206 41.2Ohm 1/4W", 41.2, 1206, 1/4, Digikey, 541-41.2FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_42.2, "RES 1206 42.2Ohm 1/4W", 42.2, 1206, 1/4, Digikey, 541-42.2FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_43.2, "RES 1206 43.2Ohm 1/4W", 43.2, 1206, 1/4, Digikey, 541-43.2FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_44.2, "RES 1206 44.2Ohm 1/4W", 44.2, 1206, 1/4, Digikey, 541-44.2FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_45.3, "RES 1206 45.3Ohm 1/4W", 45.3, 1206, 1/4, Digikey, 541-45.3FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_46.4, "RES 1206 46.4Ohm 1/4W", 46.4, 1206, 1/4, Digikey, 541-46.4FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_47.5, "RES 1206 47.5Ohm 1/4W", 47.5, 1206, 1/4, Digikey, 541-47.5FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_48.7, "RES 1206 48.7Ohm 1/4W", 48.7, 1206, 1/4, Digikey, 541-48.7FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_49.9, "RES 1206 49.9Ohm 1/4W", 49.9, 1206, 1/4, Digikey, 541-49.9FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_51.1, "RES 1206 51.1Ohm 1/4W", 51.1, 1206, 1/4, Digikey, 541-51.1FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_52.3, "RES 1206 52.3Ohm 1/4W", 52.3, 1206, 1/4, Digikey, 541-52.3FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_53.6, "RES 1206 53.6Ohm 1/4W", 53.6, 1206, 1/4, Digikey, 541-53.6FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_54.9, "RES 1206 54.9Ohm 1/4W", 54.9, 1206, 1/4, Digikey, 541-54.9FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_56.2, "RES 1206 56.2Ohm 1/4W", 56.2, 1206, 1/4, Digikey, 541-56.2FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_57.6, "RES 1206 57.6Ohm 1/4W", 57.6, 1206, 1/4, Digikey, 541-57.6FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_59.0, "RES 1206 59.0Ohm 1/4W", 59.0, 1206, 1/4, Digikey, 541-59.0FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_60.4, "RES 1206 60.4Ohm 1/4W", 60.4, 1206, 1/4, Digikey, 541-60.4FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_61.9, "RES 1206 61.9Ohm 1/4W", 61.9, 1206, 1/4, Digikey, 541-61.9FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_63.4, "RES 1206 63.4Ohm 1/4W", 63.4, 1206, 1/4, Digikey, 541-63.4FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_64.9, "RES 1206 64.9Ohm 1/4W", 64.9, 1206, 1/4, Digikey, 541-64.9FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_66.5, "RES 1206 66.5Ohm 1/4W", 66.5, 1206, 1/4, Digikey, 541-66.5FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_68.1, "RES 1206 68.1Ohm 1/4W", 68.1, 1206, 1/4, Digikey, 541-68.1FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_69.8, "RES 1206 69.8Ohm 1/4W", 69.8, 1206, 1/4, Digikey, 541-69.8FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_71.5, "RES 1206 71.5Ohm 1/4W", 71.5, 1206, 1/4, Digikey, 541-71.5FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_73.2, "RES 1206 73.2Ohm 1/4W", 73.2, 1206, 1/4, Digikey, 541-73.2FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_75.0, "RES 1206 75.0Ohm 1/4W", 75.0, 1206, 1/4, Digikey, 541-75.0FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_76.8, "RES 1206 76.8Ohm 1/4W", 76.8, 1206, 1/4, Digikey, 541-76.8FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_78.7, "RES 1206 78.7Ohm 1/4W", 78.7, 1206, 1/4, Digikey, 541-78.7FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_80.6, "RES 1206 80.6Ohm 1/4W", 80.6, 1206, 1/4, Digikey, 541-80.6FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_82.5, "RES 1206 82.5Ohm 1/4W", 82.5, 1206, 1/4, Digikey, 541-82.5FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_84.5, "RES 1206 84.5Ohm 1/4W", 84.5, 1206, 1/4, Digikey, 541-84.5FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_86.6, "RES 1206 86.6Ohm 1/4W", 86.6, 1206, 1/4, Digikey, 541-86.6FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_88.7, "RES 1206 88.7Ohm 1/4W", 88.7, 1206, 1/4, Digikey, 541-88.7FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_90.9, "RES 1206 90.9Ohm 1/4W", 90.9, 1206, 1/4, Digikey, 541-90.9FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_93.1, "RES 1206 93.1Ohm 1/4W", 93.1, 1206, 1/4, Digikey, 541-93.1FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_95.3, "RES 1206 95.3Ohm 1/4W", 95.3, 1206, 1/4, Digikey, 541-95.3FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_97.6, "RES 1206 97.6Ohm 1/4W", 97.6, 1206, 1/4, Digikey, 541-97.6FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_100, "RES 1206 100Ohm 1/4W", 100, 1206, 1/4, Digikey, 541-100FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_102, "RES 1206 102Ohm 1/4W", 102, 1206, 1/4, Digikey, 541-102FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_105, "RES 1206 105Ohm 1/4W", 105, 1206, 1/4, Digikey, 541-105FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_107, "RES 1206 107Ohm 1/4W", 107, 1206, 1/4, Digikey, 541-107FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_110, "RES 1206 110Ohm 1/4W", 110, 1206, 1/4, Digikey, 541-110FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_113, "RES 1206 113Ohm 1/4W", 113, 1206, 1/4, Digikey, 541-113FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_115, "RES 1206 115Ohm 1/4W", 115, 1206, 1/4, Digikey, 541-115FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_118, "RES 1206 118Ohm 1/4W", 118, 1206, 1/4, Digikey, 541-118FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_121, "RES 1206 121Ohm 1/4W", 121, 1206, 1/4, Digikey, 541-121FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_124, "RES 1206 124Ohm 1/4W", 124, 1206, 1/4, Digikey, 541-124FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_127, "RES 1206 127Ohm 1/4W", 127, 1206, 1/4, Digikey, 541-127FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_130, "RES 1206 130Ohm 1/4W", 130, 1206, 1/4, Digikey, 541-130FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_133, "RES 1206 133Ohm 1/4W", 133, 1206, 1/4, Digikey, 541-133FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_137, "RES 1206 137Ohm 1/4W", 137, 1206, 1/4, Digikey, 541-137FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_140, "RES 1206 140Ohm 1/4W", 140, 1206, 1/4, Digikey, 541-140FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_143, "RES 1206 143Ohm 1/4W", 143, 1206, 1/4, Digikey, 541-143FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_147, "RES 1206 147Ohm 1/4W", 147, 1206, 1/4, Digikey, 541-147FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_150, "RES 1206 150Ohm 1/4W", 150, 1206, 1/4, Digikey, 541-150FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_154, "RES 1206 154Ohm 1/4W", 154, 1206, 1/4, Digikey, 541-154FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_158, "RES 1206 158Ohm 1/4W", 158, 1206, 1/4, Digikey, 541-158FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_162, "RES 1206 162Ohm 1/4W", 162, 1206, 1/4, Digikey, 541-162FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_165, "RES 1206 165Ohm 1/4W", 165, 1206, 1/4, Digikey, 541-165FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_169, "RES 1206 169Ohm 1/4W", 169, 1206, 1/4, Digikey, 541-169FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_174, "RES 1206 174Ohm 1/4W", 174, 1206, 1/4, Digikey, 541-174FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_178, "RES 1206 178Ohm 1/4W", 178, 1206, 1/4, Digikey, 541-178FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_182, "RES 1206 182Ohm 1/4W", 182, 1206, 1/4, Digikey, 541-182FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_187, "RES 1206 187Ohm 1/4W", 187, 1206, 1/4, Digikey, 541-187FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_191, "RES 1206 191Ohm 1/4W", 191, 1206, 1/4, Digikey, 541-191FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_196, "RES 1206 196Ohm 1/4W", 196, 1206, 1/4, Digikey, 541-196FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_200, "RES 1206 200Ohm 1/4W", 200, 1206, 1/4, Digikey, 541-200FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_205, "RES 1206 205Ohm 1/4W", 205, 1206, 1/4, Digikey, 541-205FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_210, "RES 1206 210Ohm 1/4W", 210, 1206, 1/4, Digikey, 541-210FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_215, "RES 1206 215Ohm 1/4W", 215, 1206, 1/4, Digikey, 541-215FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_221, "RES 1206 221Ohm 1/4W", 221, 1206, 1/4, Digikey, 541-221FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_226, "RES 1206 226Ohm 1/4W", 226, 1206, 1/4, Digikey, 541-226FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_232, "RES 1206 232Ohm 1/4W", 232, 1206, 1/4, Digikey, 541-232FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_237, "RES 1206 237Ohm 1/4W", 237, 1206, 1/4, Digikey, 541-237FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_243, "RES 1206 243Ohm 1/4W", 243, 1206, 1/4, Digikey, 541-243FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_249, "RES 1206 249Ohm 1/4W", 249, 1206, 1/4, Digikey, 541-249FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_255, "RES 1206 255Ohm 1/4W", 255, 1206, 1/4, Digikey, 541-255FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_261, "RES 1206 261Ohm 1/4W", 261, 1206, 1/4, Digikey, 541-261FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_267, "RES 1206 267Ohm 1/4W", 267, 1206, 1/4, Digikey, 541-267FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_274, "RES 1206 274Ohm 1/4W", 274, 1206, 1/4, Digikey, 541-274FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_280, "RES 1206 280Ohm 1/4W", 280, 1206, 1/4, Digikey, 541-280FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_287, "RES 1206 287Ohm 1/4W", 287, 1206, 1/4, Digikey, 541-287FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_294, "RES 1206 294Ohm 1/4W", 294, 1206, 1/4, Digikey, 541-294FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_301, "RES 1206 301Ohm 1/4W", 301, 1206, 1/4, Digikey, 541-301FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_309, "RES 1206 309Ohm 1/4W", 309, 1206, 1/4, Digikey, 541-309FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_316, "RES 1206 316Ohm 1/4W", 316, 1206, 1/4, Digikey, 541-316FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_324, "RES 1206 324Ohm 1/4W", 324, 1206, 1/4, Digikey, 541-324FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_332, "RES 1206 332Ohm 1/4W", 332, 1206, 1/4, Digikey, 541-332FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_340, "RES 1206 340Ohm 1/4W", 340, 1206, 1/4, Digikey, 541-340FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_348, "RES 1206 348Ohm 1/4W", 348, 1206, 1/4, Digikey, 541-348FCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
